ApplicationID,DeptName,Program,Year,ProductName,Glyphosate,ProductType,ProductTier,State,Gallons,Location,Address,Latitude,Longitude,Missing_LL
14479,Parks and Recreation,Unspecified,2008,Surflan AS,N,Herbicide,Tier 2,L,6,Hutchinson PG,5801 S Pilgrim St,47.51431208,-122.2600621,x
14276,Parks and Recreation,Unspecified,2008,Daconil Weather Stik,N,Fungicide,Tier 1,L,368,Jefferson Golf,,47.568067,-122.311441,
14258,Parks and Recreation,Unspecified,2008,Roundup Pro,Y,Herbicide,Tier 2,L,9,Bhy Kracke Pk,1215 5th Ave N,47.630425,-122.348402,
14258,Parks and Recreation,Unspecified,2008,Surflan AS,N,Herbicide,Tier 2,L,9,Bhy Kracke Pk,1215 5th Ave N,47.630425,-122.348402,
14276,Parks and Recreation,Unspecified,2008,Primo,N,Plant Growth Regulator,No Tier,L,368,Jefferson Golf,,47.568067,-122.311441,
14461,Parks and Recreation,Unspecified,2008,Roundup Pro,Y,Herbicide,Tier 2,L,0.75,Ballard PG,2644 NW 60th St,47.670549,-122.385487,
14276,Parks and Recreation,Unspecified,2008,Banner MAXX,N,Fungicide,Tier 1,L,368,Jefferson Golf,,47.568067,-122.311441,
14314,Parks and Recreation,Unspecified,2008,Roundup Pro,Y,Herbicide,Tier 2,L,3,Washington Park,1075 Lake Washington Blvd. E,47.63987,-122.294417,
14478,Parks and Recreation,Unspecified,2008,Unknown,N,Other,No Tier,O,,Hutchinson PG,5801 S Pilgrim St,47.51431208,-122.2600621,x
14460,Parks and Recreation,Unspecified,2008,Roundup Pro,Y,Herbicide,Tier 2,L,3,Fremont Canal Pk,2nd Ave NW / N Canal St,47.651802,-122.357864,
14264,Parks and Recreation,Unspecified,2008,Aquamaster,Y,Herbicide,Tier 2,L,1,Kiwanis Ravine,34th Ave W / W McCord Pl,47.66197,-122.401004,
14263,Parks and Recreation,Unspecified,2008,Aquamaster,Y,Herbicide,Tier 2,L,1.5,Kiwanis Ravine,34th Ave W / W McCord Pl,47.66197,-122.401004,
14259,Parks and Recreation,Unspecified,2008,Surflan AS,N,Herbicide,Tier 2,L,15,Bhy Kracke Pk,1215 5th Ave N,47.630425,-122.348402,
14259,Parks and Recreation,Unspecified,2008,Roundup Pro,Y,Herbicide,Tier 2,L,15,Bhy Kracke Pk,1215 5th Ave N,47.630425,-122.348402,
14281,Parks and Recreation,Unspecified,2008,Heritage,N,Fungicide,Tier 1,S,65,Jackson Golf,1000 NE 135th St,47.729889,-122.319111,
14447,Parks and Recreation,Unspecified,2008,Safer Insecticidal Soap,N,Insecticides,Tier 3,L,3.5,Greenhouse Jefferson,,47.567097,-122.312213,
14241,Parks and Recreation,Unspecified,2008,Roundup Pro,Y,Herbicide,Tier 2,L,0.25,Jane Addams/Summit School Grnd,11051 34th Ave NE,47.711182,-122.293617,x
14240,Parks and Recreation,Unspecified,2008,Roundup Pro,Y,Herbicide,Tier 2,L,0.25,Pritchard Island Beach,8400 55th Ave South,47.52895,-122.262831,
14413,Parks and Recreation,Unspecified,2008,Roundup Pro,Y,Herbicide,Tier 2,L,1.5,Discovery Pk,W Emerson St / W Government Way,47.660498,-122.416228,
14282,Parks and Recreation,Unspecified,2008,Banner MAXX,N,Fungicide,Tier 1,L,125,Jackson Golf,1000 NE 135th St,47.729889,-122.319111,
14448,Parks and Recreation,Unspecified,2008,Safer Insecticidal Soap,N,Insecticides,Tier 3,L,2,Greenhouse Jefferson,,47.567097,-122.312213,
14257,Parks and Recreation,Unspecified,2008,Roundup Pro,Y,Herbicide,Tier 2,L,2,Ravenna Pk,NE 58th St / 20th Ave NE,47.671402,-122.305705,
14312,Parks and Recreation,Unspecified,2008,Roundup Pro,Y,Herbicide,Tier 2,L,16,Washington Park,1075 Lake Washington Blvd. E,47.63987,-122.294417,
14399,Parks and Recreation,Unspecified,2008,Cleary's 26/36 Fungicide,N,fungicide,Tier 1,L,400,West Seattle Golf,4470 35th Ave SW,47.563271,-122.356966,
14323,Parks and Recreation,Unspecified,2008,Glacier 4F,N,fungicide,Tier 1,L,400,West Seattle Golf,4470 35th Ave SW,47.563271,-122.356966,
14318,Parks and Recreation,Unspecified,2008,Parflo 4F,N,Fungicide,Tier 1,L,171,Interbay PF,2501 15th Ave W,47.64723939,-122.3791913,
14449,Parks and Recreation,Unspecified,2008,Safer Insecticidal Soap,N,Insecticides,Tier 3,L,4.5,Greenhouse Jefferson,,47.567097,-122.312213,
14319,Parks and Recreation,Unspecified,2008,Dithane T/O,N,Fungicide,Tier 1,S,125,Jackson Golf,1000 NE 135th St,47.729889,-122.319111,
14501,Parks and Recreation,Unspecified,2008,Garlon 4,N,Herbicide,Tier 2,L,6,Jefferson Pk,4103 Beacon Ave South,47.568067,-122.311441,
14476,Parks and Recreation,Unspecified,2008,Surflan AS,N,Herbicide,Tier 2,L,3,Jefferson Pk,4103 Beacon Ave South,47.568067,-122.311441,
14476,Parks and Recreation,Unspecified,2008,Roundup Pro,Y,Herbicide,Tier 2,L,3,Jefferson Pk,4103 Beacon Ave South,47.568067,-122.311441,
14402,Parks and Recreation,Unspecified,2008,Pentathalon LF,N,fungicide,Tier 1,L,240,Jefferson Golf,,47.568067,-122.311441,
14401,Parks and Recreation,Unspecified,2008,Dithane 75DF Rainshield,N,Fungicide,Tier 1,L,160,Jefferson Golf,,47.568067,-122.311441,
14430,Parks and Recreation,Unspecified,2008,Protect DF,N,fungicide,Tier 1,S,400,West Seattle Golf,4470 35th Ave SW,47.563271,-122.356966,
14422,Parks and Recreation,Unspecified,2008,Roundup Pro,Y,Herbicide,Tier 2,L,1,Greg Davis Pk,26th Ave SW/ SW Brandon St,47.55437,-122.366001,
14421,Parks and Recreation,Unspecified,2008,Roundup Pro,Y,Herbicide,Tier 2,L,3.5,Cottage Grove Park,5206 26th Ave SW,47.554327,-122.365169,
14423,Parks and Recreation,Unspecified,2008,Roundup Pro,Y,Herbicide,Tier 2,L,1,Longfellow Creek NA,Unknown,47.530167,-122.363435,
14453,Parks and Recreation,Unspecified,2008,Cleary's 26/36 Fungicide,N,fungicide,Tier 1,L,400,West Seattle Golf,4470 35th Ave SW,47.563271,-122.356966,
14453,Parks and Recreation,Unspecified,2008,Glacier 4F,N,fungicide,Tier 1,L,400,West Seattle Golf,4470 35th Ave SW,47.563271,-122.356966,
14432,Parks and Recreation,Unspecified,2008,Dithane 75DF Rainshield,N,Fungicide,Tier 1,L,368,Jefferson Pk,4103 Beacon Ave South,47.568067,-122.311441,
14428,Parks and Recreation,Unspecified,2008,Glacier 4F,N,fungicide,Tier 1,L,400,West Seattle Golf,4470 35th Ave SW,47.563271,-122.356966,
14428,Parks and Recreation,Unspecified,2008,Cleary's 26/36 Fungicide,N,fungicide,Tier 1,L,400,West Seattle Golf,4470 35th Ave SW,47.563271,-122.356966,
14450,Parks and Recreation,Unspecified,2008,Tristar 30SG,N,insecticide,Tier 2,S,2,Greenhouse Jefferson,,47.567097,-122.312213,
14400,Parks and Recreation,Unspecified,2008,Protect DF,N,fungicide,Tier 1,S,5.748502994,West Seattle Golf,4470 35th Ave SW,47.563271,-122.356966,
14265,Parks and Recreation,Unspecified,2008,Aquamaster,Y,Herbicide,Tier 2,L,0.04121086,Thornton Creek ,NE 92nd St / 45th Ave NE,47.707034,-122.307629,
14208,Parks and Recreation,Unspecified,2008,Unknown,N,Other,No Tier,O,,Jackson Golf,,47.729889,-122.319111,
14502,Parks and Recreation,Unspecified,2008,Unknown,N,Other,No Tier,O,,Jefferson Golf,4101 Beacon Ave South,47.5673,-122.3077,x
13611,Parks and Recreation,Unspecified,2007,Roundup Pro,Y,Herbicide,Tier 2,L,0.296875,Jose Rizal Pk,#N/A,47.592681,-122.318451,x
14018,Parks and Recreation,Unspecified,2008,Unknown,N,Other,No Tier,O,,SW Queen Anne Greenbelt,W Galer St / 11th Ave W,47.633353,-122.373209,
14484,Parks and Recreation,Unspecified,2008,Surflan AS,N,Herbicide,Tier 2,L,,Dearborn Pk,2919 S Brandon St,47.553389,-122.296225,
14484,Parks and Recreation,Unspecified,2008,Roundup Pro,Y,Herbicide,Tier 2,L,,Dearborn Pk,2919 S Brandon St,47.553389,-122.296225,
14006,Parks and Recreation,Unspecified,2008,Roundup Pro,Y,Herbicide,Tier 2,L,,Denny Park,100 Dexter Ave N,47.61833,-122.284838,
14006,Parks and Recreation,Unspecified,2008,Surflan AS,N,Herbicide,Tier 2,L,,Denny Park,100 Dexter Ave N,47.61833,-122.284838,
14014,Parks and Recreation,Unspecified,2008,Roundup Pro,Y,Herbicide,Tier 2,L,,Myrtle Edwards Pk,3130 Alaskan Way W,47.618767,-122.36087,
14482,Parks and Recreation,Unspecified,2008,Roundup Pro,Y,Herbicide,Tier 2,L,6,Jose Rizal Pk,1111 12th Ave South,47.592681,-122.318451,x
14482,Parks and Recreation,Unspecified,2008,Surflan AS,N,Herbicide,Tier 2,L,6,Jose Rizal Pk,1111 12th Ave South,47.592681,-122.318451,x
14481,Parks and Recreation,Unspecified,2008,Unknown,N,Other,No Tier,O,,Jose Rizal Pk,1111 12th Ave South,47.592681,-122.318451,x
13761,Parks and Recreation,Unspecified,2007,Garlon 4,N,Herbicide,Tier 2,L,0.0234375,Kerry Pk,#N/A,47.629024,-122.359873,x
13304,Parks and Recreation,Unspecified,2007,Roundup Pro,Y,Herbicide,Tier 2,L,1,Kerry Pk,,47.629024,-122.359873,x
13304,Parks and Recreation,Unspecified,2007,Surflan AS,N,Herbicide,Tier 2,L,1,Kerry Pk,,47.629024,-122.359873,x
13755,Parks and Recreation,Unspecified,2007,Garlon 4,N,Herbicide,Tier 2,L,6,Kerry Pk,,47.629024,-122.359873,x
15130,Parks and Recreation,Unspecified,2009,Attain TR,N,insecticide,Tier 1,L,0.125,Conservatory Volunteer Park,1400 E Galer St,47.630378,-122.315568,
15797,Parks and Recreation,Developed Park,2009,Element 4,N,Herbicide,Tier 2,L,0.015625,North Acres Park,12718 1st Ave NE,47.69471,-122.390258,
14510,Parks and Recreation,Unspecified,2009,Roundup Pro,Y,Herbicide,Tier 2,L,0.03125,Salmon Bay Pk,2001 NW Canoe Pl,47.679517,-122.382145,
15169,Parks and Recreation,Unspecified,2009,Roundup Pro,Y,Herbicide,Tier 2,L,0.015625,Frink Pk,398 Lake Washington Blvd S,47.59927,-122.291361,
14675,Parks and Recreation,Unspecified,2009,Garlon 4,N,Herbicide,Tier 2,L,0.015625,Colman Park,1800 Lake Washington Blvd S,47.585469,-122.288611,
14676,Parks and Recreation,Unspecified,2009,Garlon 4,N,Herbicide,Tier 2,L,0.078125,Salmon Bay Pk,2001 NW Canoe Pl,47.679517,-122.382145,
15171,Parks and Recreation,Unspecified,2009,Roundup Pro,Y,Herbicide,Tier 2,L,0.046875,Lakeridge PG,Rainier Ave S/68th St to Cornell,47.506033,-122.247429,
15170,Parks and Recreation,Unspecified,2009,Roundup Pro,Y,Herbicide,Tier 2,L,0.046875,Lakeridge PG,Rainier Ave S/68th St to Cornell,47.506033,-122.247429,
15189,Parks and Recreation,Unspecified,2009,Garlon 4,N,Herbicide,Tier 2,L,0.234375,St. Mark's Greenbelt,"E of Lkview Blvd E,Hghlnd-Blaine",47.63115,-122.322174,
15173,Parks and Recreation,Unspecified,2009,Roundup Pro,Y,Herbicide,Tier 2,L,0.0390625,Lakeridge PG,Rainier Ave S/68th St to Cornell,47.506033,-122.247429,
15175,Parks and Recreation,Unspecified,2009,Roundup Pro,Y,Herbicide,Tier 2,L,0.0390625,Lakeridge PG,Rainier Ave S/68th St to Cornell,47.506033,-122.247429,
15176,Parks and Recreation,Unspecified,2009,Roundup Pro,Y,Herbicide,Tier 2,L,0.015625,Camp Long,5200 35th Ave SW,47.556242,-122.373161,
14673,Parks and Recreation,Unspecified,2009,Garlon 4,N,Herbicide,Tier 2,L,0.09375,Lakeridge PG,Rainier Ave S/68th St to Cornell,47.506033,-122.247429,
14661,Parks and Recreation,Unspecified,2009,Garlon 4,N,Herbicide,Tier 2,L,0.15625,Frink Pk,398 Lake Washington Blvd S,47.59927,-122.291361,
14662,Parks and Recreation,Unspecified,2009,Garlon 4,N,Herbicide,Tier 2,L,0.15625,Greg Davis Pk,26th Ave SW/ SW Brandon St,47.55437,-122.366001,
14663,Parks and Recreation,Unspecified,2009,Garlon 4,N,Herbicide,Tier 2,L,0.15625,Madrona Park,E Spring Street,47.615231,-122.284261,
15178,Parks and Recreation,Unspecified,2009,Roundup Pro,Y,Herbicide,Tier 2,L,0.015625,Lewis Pk,1120 15th Ave South,47.592857,-122.314435,
15177,Parks and Recreation,Unspecified,2009,Roundup Pro,Y,Herbicide,Tier 2,L,0.015625,Burke-Gilman Trail,3rd Ave NW to NE 145th St,47.66663386,-122.282623,
14664,Parks and Recreation,Unspecified,2009,Garlon 4,N,Herbicide,Tier 2,L,0.171875,Ravenna Pk,NE 58th St / 20th Ave NE,47.671402,-122.305705,
14669,Parks and Recreation,Unspecified,2009,Garlon 4,N,Herbicide,Tier 2,L,0.125,Freeway Pk,1227 9th Ave,47.609472,-122.330904,
14668,Parks and Recreation,Unspecified,2009,Garlon 4,N,Herbicide,Tier 2,L,0.046875,Salmon Bay Pk,2001 NW Canoe Pl,47.679517,-122.382145,
14882,Parks and Recreation,Unspecified,2009,Aquamaster,Y,Herbicide,Tier 2,L,0.09375,Fauntleroy Pk,3951 SW Barton St,47.5192,-122.383222,
14881,Parks and Recreation,Unspecified,2009,Aquamaster,Y,Herbicide,Tier 2,L,0.0625,W Duwamish GB: Spokane St,7099 Highland Park Way SW,47.563271,-122.356966,
14880,Parks and Recreation,Unspecified,2009,Aquamaster,Y,Herbicide,Tier 2,L,0.0625,E Duwamish GB: S Spokane St,4599 10th Ave South,47.586761,-122.318448,
14883,Parks and Recreation,Unspecified,2009,Aquamaster,Y,Herbicide,Tier 2,L,0.10078125,Fauntleroy Pk,3951 SW Barton St,47.5192,-122.383222,
14884,Parks and Recreation,Unspecified,2009,Garlon 3A (EPA#464-546-aa),N,Herbicide,Tier 1,L,0.01390625,Westcrest Pk,SW Henderson St / 8th Ave SW,47.524762,-122.33989,
14886,Parks and Recreation,Unspecified,2009,Garlon 3A (EPA#464-546-aa),N,Herbicide,Tier 1,L,0.03359375,W Duwamish GB: Spokane St,7099 Highland Park Way SW,47.563271,-122.356966,
14888,Parks and Recreation,Unspecified,2009,Garlon 3A (EPA#464-546-aa),N,Herbicide,Tier 1,L,0.041640625,Westcrest Pk,SW Henderson St / 8th Ave SW,47.524762,-122.33989,
14893,Parks and Recreation,Unspecified,2009,Aquamaster,Y,Herbicide,Tier 2,L,0.0390625,Fauntleroy Pk,3951 SW Barton St,47.5192,-122.383222,
14894,Parks and Recreation,Unspecified,2009,Garlon 3A (EPA#464-546-aa),N,Herbicide,Tier 1,L,0.015625,Westcrest Pk,SW Henderson St / 8th Ave SW,47.524762,-122.33989,
15025,Parks and Recreation,Unspecified,2009,Garlon 4,N,Herbicide,Tier 2,L,0.03125,Jefferson Pk ,4103 Beacon Ave South,47.568067,-122.311441,
14895,Parks and Recreation,Unspecified,2009,Aquamaster,Y,Herbicide,Tier 2,L,0.234375,Fauntleroy Pk,3951 SW Barton St,47.5192,-122.383222,
15190,Parks and Recreation,Unspecified,2009,Aquaneat,N,herbicide,Tier 2,L,0.125,Thornton Creek ,NE 92nd St / 45th Ave NE,47.707034,-122.307629,
14896,Parks and Recreation,Unspecified,2009,Aquamaster,Y,Herbicide,Tier 2,L,0.359375,W Duwamish GB: Spokane St,7099 Highland Park Way SW,47.563271,-122.356966,
15192,Parks and Recreation,Unspecified,2009,Aquaneat,N,herbicide,Tier 2,L,0.34375,Thornton Creek ,NE 92nd St / 45th Ave NE,47.707034,-122.307629,
15191,Parks and Recreation,Unspecified,2009,Aquaneat,N,herbicide,Tier 2,L,0.0528125,Thornton Creek ,NE 92nd St / 45th Ave NE,47.707034,-122.307629,
14898,Parks and Recreation,Unspecified,2009,Aquamaster,Y,Herbicide,Tier 2,L,0.09375,Fauntleroy Pk,3951 SW Barton St,47.5192,-122.383222,
14902,Parks and Recreation,Unspecified,2009,Garlon 3A (EPA#464-546-aa),N,Herbicide,Tier 1,L,0.0390625,W Duwamish GB: Spokane St,7099 Highland Park Way SW,47.563271,-122.356966,
14900,Parks and Recreation,Unspecified,2009,Aquamaster,Y,Herbicide,Tier 2,L,0.0625,W Duwamish GB: Spokane St,7099 Highland Park Way SW,47.563271,-122.356966,
14904,Parks and Recreation,Unspecified,2009,Aquamaster,Y,Herbicide,Tier 2,L,0.1875,Fauntleroy Pk,3951 SW Barton St,47.5192,-122.383222,
15179,Parks and Recreation,Unspecified,2009,Roundup Pro,Y,Herbicide,Tier 2,L,0.0234375,Burke-Gilman Trail,3rd Ave NW to NE 145th St,47.66663386,-122.282623,
14938,Parks and Recreation,Unspecified,2009,Aquamaster,Y,Herbicide,Tier 2,L,0.046875,Westcrest Pk,SW Henderson St / 8th Ave SW,47.524762,-122.33989,
15181,Parks and Recreation,Unspecified,2009,Roundup Pro,Y,Herbicide,Tier 2,L,0.03125,Lewis Pk,1120 15th Ave South,47.592857,-122.314435,
14962,Parks and Recreation,Unspecified,2009,Roundup Pro,Y,Herbicide,Tier 2,L,0.03125,Mt Baker Pk,2301 Lake Washington Blvd S.,47.58998307,-122.2926161,
15180,Parks and Recreation,Unspecified,2009,Roundup Pro,Y,Herbicide,Tier 2,L,0.0078125,Cheasty ,253 S Mc Clellan St,47.578767,-122.301472,
14939,Parks and Recreation,Unspecified,2009,Aquamaster,Y,Herbicide,Tier 2,L,0.0390625,Fauntleroy Pk,3951 SW Barton St,47.5192,-122.383222,
15182,Parks and Recreation,Unspecified,2009,Roundup Pro,Y,Herbicide,Tier 2,L,0.03125,Burke-Gilman Trail,3rd Ave NW to NE 145th St,47.66663386,-122.282623,
14940,Parks and Recreation,Unspecified,2009,Aquamaster,Y,Herbicide,Tier 2,L,0.0390625,Westcrest Pk,SW Henderson St / 8th Ave SW,47.524762,-122.33989,
14944,Parks and Recreation,Unspecified,2009,Garlon 3A (EPA#464-546-aa),N,Herbicide,Tier 1,L,0.015625,Westcrest Pk,SW Henderson St / 8th Ave SW,47.524762,-122.33989,
15183,Parks and Recreation,Unspecified,2009,Roundup Pro,Y,Herbicide,Tier 2,L,0.015625,Lewis Pk,1120 15th Ave South,47.592857,-122.314435,
14945,Parks and Recreation,Unspecified,2009,Aquamaster,Y,Herbicide,Tier 2,L,0.1953125,Fauntleroy Pk,3951 SW Barton St,47.5192,-122.383222,
15028,Parks and Recreation,Unspecified,2009,Garlon 4,N,Herbicide,Tier 2,L,0.015625,Salmon Bay Pk,2001 NW Canoe Pl,47.679517,-122.382145,
14992,Parks and Recreation,Unspecified,2009,Aquamaster,Y,Herbicide,Tier 2,L,0.078125,Fauntleroy Pk,3951 SW Barton St,47.5192,-122.383222,
15184,Parks and Recreation,Unspecified,2009,Roundup Pro,Y,Herbicide,Tier 2,L,0.0234375,Madrona Park,E Spring Street,47.615231,-122.284261,
15019,Parks and Recreation,Unspecified,2009,Garlon 4,N,Herbicide,Tier 2,L,0.09375,North Acres Park,12718 1st Ave NE,47.69471,-122.390258,
14960,Parks and Recreation,Unspecified,2009,Garlon 4,N,Herbicide,Tier 2,L,0.09375,North Acres Park,12718 1st Ave NE,47.69471,-122.390258,
14961,Parks and Recreation,Unspecified,2009,Garlon 4,N,Herbicide,Tier 2,L,0.09375,North Acres Park,12718 1st Ave NE,47.69471,-122.390258,
14993,Parks and Recreation,Unspecified,2009,Aquamaster,Y,Herbicide,Tier 2,L,0.08203125,Pigeon Point Pk,20th Ave SW / SW Genesee St,47.561925,-122.356829,
14994,Parks and Recreation,Unspecified,2009,Garlon 3A (EPA#464-546-aa),N,Herbicide,Tier 1,L,0.1171875,Pigeon Point Pk,20th Ave SW / SW Genesee St,47.561925,-122.356829,
14996,Parks and Recreation,Unspecified,2009,Garlon 3A (EPA#464-546-aa),N,Herbicide,Tier 1,L,0.078125,Pigeon Point Pk,20th Ave SW / SW Genesee St,47.561925,-122.356829,
14997,Parks and Recreation,Unspecified,2009,Aquamaster,Y,Herbicide,Tier 2,L,0.3,Me-Kwa-Mooks Pk,4503 Beach Dr SW,47.563166,-122.404005,
15000,Parks and Recreation,Unspecified,2009,Garlon 3A (EPA#464-546-aa),N,Herbicide,Tier 1,L,0.1953125,Pigeon Point Pk,20th Ave SW / SW Genesee St,47.561925,-122.356829,
15001,Parks and Recreation,Unspecified,2009,Garlon 3A (EPA#464-546-aa),N,Herbicide,Tier 1,L,0.171875,Pigeon Point Pk,20th Ave SW / SW Genesee St,47.561925,-122.356829,
15137,Parks and Recreation,Unspecified,2009,Element 4,N,Herbicide,Tier 2,L,0.28125,Lincoln Pk,7367 47th Ave SW,47.531177,-122.396012,
15185,Parks and Recreation,Unspecified,2009,Roundup Pro,Y,Herbicide,Tier 2,L,0.015625,Me-Kwa-Mooks Pk,4100 Aikins Ave SW,47.563782,-122.403424,
15138,Parks and Recreation,Unspecified,2009,Element 4,N,Herbicide,Tier 2,L,0.140625,Lincoln Pk,7367 47th Ave SW,47.531177,-122.396012,
15139,Parks and Recreation,Unspecified,2009,Element 4,N,Herbicide,Tier 2,L,0.21875,Lincoln Pk,7367 47th Ave SW,47.531177,-122.396012,
15140,Parks and Recreation,Unspecified,2009,Element 4,N,Herbicide,Tier 2,L,0.1875,Lincoln Pk,7367 47th Ave SW,47.531177,-122.396012,
15141,Parks and Recreation,Unspecified,2009,Element 4,N,Herbicide,Tier 2,L,0.1875,Lincoln Pk,7367 47th Ave SW,47.531177,-122.396012,
15142,Parks and Recreation,Unspecified,2009,Aquamaster,Y,Herbicide,Tier 2,L,0.078125,Lincoln Pk,7367 47th Ave SW,47.531177,-122.396012,
15143,Parks and Recreation,Unspecified,2009,Element 4,N,Herbicide,Tier 2,L,0.046875,Lincoln Pk,7367 47th Ave SW,47.531177,-122.396012,
15144,Parks and Recreation,Unspecified,2009,Element 4,N,Herbicide,Tier 2,L,0.1875,Lincoln Pk,7367 47th Ave SW,47.531177,-122.396012,
15146,Parks and Recreation,Unspecified,2009,Element 4,N,Herbicide,Tier 2,L,0.015625,Lincoln Pk,7367 47th Ave SW,47.531177,-122.396012,
15145,Parks and Recreation,Unspecified,2009,Element 4,N,Herbicide,Tier 2,L,0.09375,Lincoln Pk,7367 47th Ave SW,47.531177,-122.396012,
15147,Parks and Recreation,Unspecified,2009,Element 4,N,Herbicide,Tier 2,L,0.1171875,Lincoln Pk,7367 47th Ave SW,47.531177,-122.396012,
15148,Parks and Recreation,Unspecified,2009,Aquamaster,Y,Herbicide,Tier 2,L,0.0078125,Lincoln Pk,7367 47th Ave SW,47.531177,-122.396012,
15149,Parks and Recreation,Unspecified,2009,Element 4,N,Herbicide,Tier 2,L,0.01171875,Lincoln Pk,7367 47th Ave SW,47.531177,-122.396012,
15643,Parks and Recreation,Golf,2009,Cleary's 26/36 Fungicide,N,fungicide,Tier 1,L,400,West Seattle Golf,4470 35th Ave SW,47.563271,-122.356966,
14516,Parks and Recreation,Unspecified,2009,Roundup Pro,Y,Herbicide,Tier 2,L,3.5,Duwamish Waterway Pk,7900 10th Ave South,47.583406,-122.395546,
13760,Parks and Recreation,Unspecified,2007,Garlon 4,N,Herbicide,Tier 2,L,4,Kerry Pk,,47.629024,-122.359873,x
14517,Parks and Recreation,Unspecified,2009,Roundup Pro,Y,Herbicide,Tier 2,L,1,Lincoln Pk,7367 47th Ave SW,47.531177,-122.396012,
15131,Parks and Recreation,Unspecified,2009,Tristar 30SG,N,insecticide,Tier 2,S,2,Conservatory Volunteer Park,,47.630378,-122.315568,
15798,Parks and Recreation,Developed Park,2009,Roundup Pro,Y,Herbicide,Tier 2,L,1,Golden Gardens Park,8800 Seaview Ave NW,47.692105,-122.403269,
15798,Parks and Recreation,Developed Park,2009,Surflan AS,N,Herbicide,Tier 2,L,1,Golden Gardens Park,8800 Seaview Ave NW,47.692105,-122.403269,
14427,Parks and Recreation,Unspecified,2008,Garlon 4,N,Herbicide,Tier 2,L,0.0390625,Kerry Pk,#N/A,47.629024,-122.359873,x
15799,Parks and Recreation,Developed Park,2009,Surflan AS,N,Herbicide,Tier 2,L,2,Golden Gardens Park,8800 Seaview Ave NW,47.692105,-122.403269,
15799,Parks and Recreation,Developed Park,2009,Roundup Pro,Y,Herbicide,Tier 2,L,2,Golden Gardens Park,8800 Seaview Ave NW,47.692105,-122.403269,
14984,Parks and Recreation,Unspecified,2009,Aliette WDG (Chipco),N,Fungicide,Tier 2,S,5,Greenhouse Jefferson,,47.567097,-122.312213,
14519,Parks and Recreation,Unspecified,2009,Roundup Pro,Y,Herbicide,Tier 2,L,4,Hamilton Viewpoint,1531 California Ave SW,47.59074752,-122.3890697,
14520,Parks and Recreation,Unspecified,2009,Roundup Pro,Y,Herbicide,Tier 2,L,2,Belvedere Viewpoint,3600 Admiral Way SW,47.580672,-122.376895,
